psu,finwgt,stratum,Q1,Q2,Q3,ECIGT,ECIGAR,ESLT,EELCIGT,EHOOKAH,EROLLCIGTS,EFLAVCIGAR,EPIPE,ESNUS,EDISSOLV,EBIDIS,CCIGT,CCIGAR,CSLT,CELCIGT,CHOOKAH,CROLLCIGTS,CPIPE,CSNUS,CDISSOLV,CBIDIS,Q50A,Q50B,Q50C,Q50D,Q50E,Q50F,Q50G
286879,1674.369210627,HR1,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2480.559201117,HR1,08,2,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1674.369210627,HR1,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2116.863825179,HR1,08,1,6,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2116.863825179,HR1,09,1,6,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2282.395596272,HR1,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3136.110008313,HR1,09,2,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3136.110008313,HR1,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3136.110008313,HR1,09,2,6,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA
286879,3136.110008313,HR1,08,2,6,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,NA,1,NA,1,NA,NA
286879,2116.863825179,HR1,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2116.863825179,HR1,09,1,6,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1540.609436432,HR1,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2116.863825179,HR1,08,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286879,5924.05941567,HR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,5924.05941567,HR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3136.110008313,HR1,09,2,6,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,1,NA,1,NA,NA,NA,NA
286879,2647.772402797,HR1,07,1,4,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1003.867049719,HR1,09,1,6,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,5923.955512176,HR1,07,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,4814.298072105,HR1,06,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,4814.298072105,HR1,06,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,4814.298072105,HR1,06,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,5008.977586514,HR1,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,4814.298072105,HR1,06,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,4814.298072105,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,4258.904078041,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,5008.977586514,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3554.181900262,HR1,07,2,3,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,4814.298072105,HR1,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,03,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,NA,NA,1,NA,NA,NA,NA
286879,463.44742614,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2812.493975471,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,04,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,581.004352614,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2812.493975471,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2812.493975471,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2812.493975471,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2812.493975471,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2812.493975471,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,2243.430859167,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3450.69606692,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3450.69606692,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3091.646903168,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3091.646903168,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,410.414090634,HR1,04,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3450.69606692,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,1651.256626056,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,3450.69606692,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
286879,857.658504446,HR1,05,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,NA,NA,1,1,1,NA,NA
286879,1651.256626056,HR1,04,2,2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286879,3450.69606692,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,04,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1272.938939391,BR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,03,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1260.600824991,BR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1260.600824991,BR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,04,1,1,1,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1185.824140356,BR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,04,1,1,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1229.501027993,BR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1145.358944149,BR1,05,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA
300946,1353.208981459,BR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1260.600824991,BR1,03,1,1,NA,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,06,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,365.475680628,BR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,NA,1,NA,1,1
300946,1470.45180239,BR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,05,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,04,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,1,NA
300946,1470.45180239,BR1,06,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,952.278204243,BR1,05,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,05,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,NA,1,NA,1,1,NA
300946,1470.45180239,BR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1470.45180239,BR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,972.921095613,BR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1925.76127643,BR1,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,2195.022166206,BR1,06,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1379.791864626,BR1,08,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,2195.022166206,BR1,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1925.76127643,BR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1582.62943606,BR1,07,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,2195.022166206,BR1,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,2195.022166206,BR1,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1091.797389984,BR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1244.453038574,BR1,07,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,2195.022166206,BR1,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1925.76127643,BR1,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1091.797389984,BR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,2195.022166206,BR1,07,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1803.913462983,BR1,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1244.453038574,BR1,06,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1925.76127643,BR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,2195.022166206,BR1,07,1,4,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1582.62943606,BR1,07,2,4,1,NA,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1925.76127643,BR1,07,2,4,1,NA,NA,NA,1,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1925.76127643,BR1,07,2,4,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,NA,1,NA,NA,NA,NA,NA
300946,1091.797389984,BR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1925.76127643,BR1,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,07,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,1,1
300946,1422.578968576,BR1,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,07,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,08,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1422.578968576,BR1,08,1,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA
300946,903.144043691,BR1,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1422.578968576,BR1,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,769.651304372,BR1,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,08,2,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,903.144043691,BR1,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1422.578968576,BR1,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1422.578968576,BR1,07,1,5,2,2,1,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1422.578968576,BR1,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
300946,1422.578968576,BR1,07,1,5,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,1,NA
300946,1422.578968576,BR1,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
