psu,finwgt,stratum,Q1,Q2,Q3,ECIGT,ECIGAR,ESLT,EELCIGT,EHOOKAH,EROLLCIGTS,EPIPE,ESNUS,EDISSOLV,EBIDIS,CCIGT,CCIGAR,CSLT,CELCIGT,CHOOKAH,CROLLCIGTS,CPIPE,CSNUS,CDISSOLV,CBIDIS,Q50A,Q50B,Q50C,Q50D,Q50E,Q50F,Q50G
058342,1932.266938372,HU3,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1980.427088812,HU3,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1466.940161678,HU3,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1335.670978226,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1335.670978226,HU3,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1335.670978226,HU3,05,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1466.940161678,HU3,06,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1466.940161678,HU3,06,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,1466.940161678,HU3,05,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1466.940161678,HU3,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1466.940161678,HU3,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2228.550857113,HU3,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2228.550857113,HU3,09,2,6,1,2,2,NA,2,1,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1583.050266777,HU3,10,1,7,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,10,2,7,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1583.050266777,HU3,10,1,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1583.050266777,HU3,10,1,7,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2260.954241272,HU3,09,1,7,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1
058342,2942.300274736,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1583.050266777,HU3,09,1,7,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1583.050266777,HU3,11,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1551.346441396,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1583.050266777,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1551.346441396,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,09,2,7,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,1,NA,NA
058342,2215.673999725,HU3,10,2,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2260.954241272,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1551.346441396,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,10,2,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2036.788000854,HU3,10,2,7,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1551.346441396,HU3,09,2,7,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1551.346441396,HU3,09,2,7,2,2,2,1,2,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2260.954241272,HU3,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2260.954241272,HU3,10,1,7,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,NA
058342,1583.050266777,HU3,10,1,7,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
058342,2215.673999725,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2260.954241272,HU3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2260.954241272,HU3,09,1,7,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,1,1
058342,1186.111431875,HU3,08,1,5,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,1,NA,1,1,NA
058342,3888.899122916,HU3,07,2,4,1,2,2,1,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,1
058342,1768.792944396,HU3,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4950.996851902,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4950.996851902,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4179.885751287,HU3,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4950.996851902,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,10,2,7,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2260.954241272,HU3,01,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,NA,NA,NA,NA,1,NA,NA
058342,4577.995425996,HU3,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,1,NA,NA,NA
058342,2333.388990433,HU3,08,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,3085.072059909,HU3,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2882.647728371,HU3,08,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,1,NA,NA
058342,3085.072059909,HU3,06,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,1,NA,1,1,1
058342,2882.647728371,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1609.21586687,HU3,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4950.996851902,HU3,06,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3085.072059909,HU3,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4179.885751287,HU3,07,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,1,NA,NA
058342,2882.647728371,HU3,07,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4179.885751287,HU3,07,2,5,1,1,1,1,1,NA,NA,NA,NA,NA,1,2,2,1,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
058342,4179.885751287,HU3,08,2,5,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,NA,NA,NA,NA,1,NA
058342,2333.388990433,HU3,08,1,5,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
058342,4065.15526076,HU3,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2471.677005526,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4950.996851902,HU3,06,1,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
058342,1609.21586687,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4950.996851902,HU3,08,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1609.21586687,HU3,08,1,5,1,2,1,1,2,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,3085.072059909,HU3,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3888.899122916,HU3,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1609.21586687,HU3,08,1,5,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,NA,NA
058342,2471.677005526,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2333.388990433,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2333.388990433,HU3,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4950.996851902,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2333.388990433,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3888.899122916,HU3,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1609.21586687,HU3,08,1,5,1,1,NA,1,1,1,2,2,2,2,1,2,NA,1,1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA
058342,2333.388990433,HU3,07,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,1
058342,2471.677005526,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4179.885751287,HU3,08,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4179.885751287,HU3,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1583.050266777,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2333.388990433,HU3,08,1,5,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,NA,NA,1,NA,1,NA,NA
058342,2228.550857113,HU3,09,2,6,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2228.550857113,HU3,08,2,6,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2027.063498598,HU3,08,1,5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2215.673999725,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1551.346441396,HU3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,09,1,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,09,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,1399.474847108,HU3,08,2,6,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1399.474847108,HU3,08,2,6,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,10,1,6,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,1
058342,2228.550857113,HU3,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2228.550857113,HU3,08,2,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1399.474847108,HU3,08,2,6,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,NA,1
058342,2228.550857113,HU3,09,2,6,1,1,2,1,1,1,2,1,1,2,NA,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1834.616243185,HU3,09,1,6,1,1,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1399.474847108,HU3,08,2,6,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,08,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,1768.792944396,HU3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2228.550857113,HU3,08,2,6,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,1834.616243185,HU3,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,08,1,6,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA
058342,2921.47844577,HU3,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,08,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1399.474847108,HU3,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1073.55313038,HU3,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2228.550857113,HU3,08,2,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,2228.550857113,HU3,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1834.616243185,HU3,09,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,2921.47844577,HU3,09,1,6,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1
058342,1073.55313038,HU3,09,2,6,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,1609.21586687,HU3,07,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1551.346441396,HU3,01,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
058342,4893.354895356,HU3,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,1299.577217894,HU3,04,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3109.220880534,HU3,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3618.336598315,HU3,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4893.354895356,HU3,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3109.220880534,HU3,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4204.838550285,HU3,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3109.220880534,HU3,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4893.354895356,HU3,04,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
058342,4893.354895356,HU3,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3109.220880534,HU3,03,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1
058342,3109.220880534,HU3,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3109.220880534,HU3,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4893.354895356,HU3,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,3109.220880534,HU3,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4204.838550285,HU3,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4204.838550285,HU3,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4204.838550285,HU3,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
058342,4893.354895356,HU3,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2055.019558541,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,07,1,3,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,07,1,3,2,2,NA,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,05,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2055.019558541,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2055.019558541,HU3,06,2,3,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
057544,1243.554254374,HU3,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,06,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1562.522190341,HU3,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,05,NA,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2055.019558541,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,06,1,3,1,1,2,1,NA,2,2,1,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,645.229147391,HU3,06,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1066.265113055,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,3047.020162987,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2706.890474751,HU3,05,2,3,1,1,2,1,2,2,2,2,2,2,1,NA,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
057544,1243.554254374,HU3,06,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2055.019558541,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1066.265113055,HU3,06,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2055.019558541,HU3,06,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1243.554254374,HU3,05,1,3,NA,NA,NA,NA,1,1,2,2,2,2,NA,NA,NA,NA,2,2,2,2,1,2,NA,1,NA,NA,NA,NA,NA
057544,1638.020987202,HU3,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,2320.955518101,HU3,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1837.212426721,HU3,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1716.204623167,HU3,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
057544,1321.792490085,HU3,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
